area,bath_rooms,link,prize,rooms,zone
122,3,https://www.lahaus.com/p/apartamento-en-rosales-chapinero-tres-alcobas-64685/medellin,300,3,"    Rosales, Medellín, Antioquia, Colombia  "
114,3,https://www.lahaus.com/p/apartamento-en-el-campestre-poblado-tres-alcobas-70099/medellin,470,3,"    El Campestre, Medellín, Antioquia, Colombia  "
95,3,https://www.lahaus.com/p/apartamento-en-loma-del-indio-poblado-95mt-tres-alcobas-balcon/medellin,380,3,"    Loma del Indio, Medellín, Antioquia, Colombia  "
65,3,https://www.lahaus.com/p/venta-apartamento-en-rodeo-alto-104635/medellin,250,3,"    Rodeo Alto, Medellín, Antioquia, Colombia  "
90,3,https://www.lahaus.com/p/apartamento-en-rosales-belen-90mt-tres-alcobas-balcon-85253/medellin,370,3,"    Rosales, Medellín, Antioquia, Colombia  "
157,3,https://www.lahaus.com/p/apartamento-en-venta-laureles-97719/medellin,380,3,"    Barrio Laureles, Medellín, Antioquia, Colombia  "
111,3,https://www.lahaus.com/p/torre-la-giralda-99305/medellin,430,3,"    San Joaquín, Medellín, Antioquia, Colombia  "
76,3,https://www.lahaus.com/p/apartamento-en-venta-calasanz-medellin-105415/medellin,310,3,"    Calasanz, Medellín, Antioquia, Colombia  "
135,3,https://www.lahaus.com/p/torre-mayor-100407/medellin,500,3,"    El Campestre, Medellín, Antioquia, Colombia  "
57,3,https://www.lahaus.com/p/apartamento-en-venta-calasanz-101526/medellin,215,3,"    Calasanz, Medellín, Antioquia, Colombia  "
210,3,https://www.lahaus.com/p/venta-apartamento-en-el-centro-3-alcobas/medellin,355,3,"    La Candelaria, Medellín, Antioquia, Colombia  "
157,3,https://www.lahaus.com/p/se-vende-apartamento-en-calasanz-medellin-98131/medellin,410,3,"    Calasanz, Medellín, Antioquia, Colombia  "
155,3,https://www.lahaus.com/p/casa-en-calazanz-3-alcobas/medellin,430,3,"    Calasanz, Medellín, Antioquia, Colombia  "
93,3,https://www.lahaus.com/p/apartamento-en-venta-sector-santa-monica-cod-16839/medellin,270,3,"    Santa Mónica, Medellín, Antioquia, Colombia  "
70,3,https://www.lahaus.com/p/apartamento-en-san-german-robledo-tres-alcobas-70367/medellin,320,3,"    San Germán, Medellín, Antioquia, Colombia  "
85,3,https://www.lahaus.com/p/venta-apartamento-en-el-estadio-sector-velodromo-con-2-parqueaderos/medellin,405,3,"    Florida Nueva, Medellín, Antioquia, Colombia  "
80,3,https://www.lahaus.com/p/apartamento-en-el-centro-80-mts-3-habitaciones/medellin,230,3,"    Bomboná, Medellín, Antioquia, Colombia  "
140,4,https://www.lahaus.com/p/venta-apartamento-san-joaquin-medellin/medellin,330,4,"    San Joaquín, Medellín, Antioquia, Colombia  "
68,3,https://www.lahaus.com/p/venta-de-apartamento-en-loma-de-los-bernal-93849/medellin,280,3,"    Loma de los Bernal, Medellín, Antioquia, Colombia  "
147,3,https://www.lahaus.com/p/apartamento-paraventa-codigo-1391/medellin,380,3,"    Cerro Nutibara, Medellín, Antioquia, Colombia  "
99,3,https://www.lahaus.com/p/apartamento-en-belen-rosales-con-3-habitaciones-y-balcon-99-mt2-66926/medellin,445,3,"    Rosales, Medellín, Antioquia, Colombia  "
76,3,https://www.lahaus.com/p/apartamento-en-la-america-calasanz-con-3-habitaciones-76-mt2-73312/medellin,315,3,"    Calasanz, Medellín, Antioquia, Colombia  "
82,3,https://www.lahaus.com/p/plaza-campestre-11888/medellin,275,3,"    Simón Bolívar, Medellín, Antioquia, Colombia  "
60,3,https://www.lahaus.com/p/apartamento-en-venta-loma-de-los-bernal-101365/medellin,250,3,"    Loma de los Bernal, Medellín, Antioquia, Colombia  "
142,3,https://www.lahaus.com/p/apartamento-en-laureles-142-mts-1-parqueadero/medellin,450,3,"    Barrio Laureles, Medellín, Antioquia, Colombia  "
122,5,https://www.lahaus.com/p/apartamento-en-la-america-calasanz-con-5-habitaciones-122-mt2/medellin,260,5,"    Calasanz, Medellín, Antioquia, Colombia  "
67,3,https://www.lahaus.com/p/apartamento-en-loma-de-los-bernal-belen-tres-alcobas-70127/medellin,255,3,"    Loma de los Bernal, Medellín, Antioquia, Colombia  "
55,3,https://www.lahaus.com/p/apartamento-en-calasanz-la-america-55mt-tres-alcobas-balcon-73341/medellin,220,3,"    Calasanz, Medellín, Antioquia, Colombia  "
64,3,https://www.lahaus.com/p/apartamento-en-rodeo-alto-belen-cuenta-con-tres-habitaciones/medellin,210,3,"    Sector Central, Medellín, Antioquia, Colombia  "
85,3,https://www.lahaus.com/p/apartamento-85-mt2-la-america-calasanz-3-habitaciones/medellin,255,3,"    Calasanz, Medellín, Antioquia, Colombia  "
200,4,https://www.lahaus.com/p/apartamento-en-venta-laureles-101692/medellin,500,4,"    Las Acacias, Medellín, Antioquia, Colombia  "
207,7,https://www.lahaus.com/p/venta-casa-manrique-central-con-7-alcobas-con-2-niveles/medellin,310,7,"    Manrique Central No. 1, Medellín, Antioquia, Colombia  "
131,4,https://www.lahaus.com/p/se-vende-apartamento-en-el-estadio-103120/medellin,450,4,"    Estadio, Medellín, Antioquia, Colombia  "
137,3,https://www.lahaus.com/p/venta-de-apartamento-en-robledo-pilarica/medellin,450,3,"    La Pilarica, Medellín, Antioquia, Colombia  "
95,3,https://www.lahaus.com/p/venta-apartamento-santa-maria-de-los-angeles-103932/medellin,395,3,"    Santa María de los Ángeles, Medellín, Antioquia, Colombia  "
120,3,https://www.lahaus.com/p/apartamento-paraventa-codigo-16850/medellin,485,3,"    Las Lomas, Medellín, Antioquia, Colombia  "
90,4,https://www.lahaus.com/p/apartamento-en-castropol-poblado-cuatro-habitaciones/medellin,400,4,"    Castropol, Medellín, Antioquia, Colombia  "
128,3,https://www.lahaus.com/p/apartamento-en-florida-nueva-medellin-tres-alcobas-67825/medellin,450,3,"    Naranjal, Medellín, Antioquia, Colombia  "
75,3,https://www.lahaus.com/p/apartamento-en-venta-los-alpes-101663/medellin,240,3,"    Universidad Medellín, Medellín, Antioquia, Colombia  "
110,3,https://www.lahaus.com/p/apartamento-en-las-acacias-laureles-con-3-habitaciones-110-mt2/medellin,325,3,"    Las Acacias, Medellín, Antioquia, Colombia  "
117,3,https://www.lahaus.com/p/apartamento-paraventa-codigo-3716/medellin,445,3,"    La Tomatera, Medellín, Antioquia, Colombia  "
96,3,https://www.lahaus.com/p/apartamento-en-venta-bombona-centro-de-la-ciudad-medellin-cod-13683/medellin,250,3,"    Bomboná, Medellín, Antioquia, Colombia  "
102,3,https://www.lahaus.com/p/apartamento-en-la-castellana-laureles-tres-alcobas/medellin,470,3,"    La Castellana, Medellín, Antioquia, Colombia  "
90,3,https://www.lahaus.com/p/apartamento-en-venta-sector-rosales-belen-cod-19116/medellin,375,3,"    Rosales, Medellín, Antioquia, Colombia  "
122,3,https://www.lahaus.com/p/apartamento-para-la-venta-en-bolivariana-medellin-cod-6688/medellin,380,3,"    Barrio Laureles, Medellín, Antioquia, Colombia  "
96,3,https://www.lahaus.com/p/apartamento-en-patio-bonito-poblado-con-3-habitaciones-96-mt2/medellin,400,3,"    Patio Bonito, Medellín, Antioquia, Colombia  "
126,3,https://www.lahaus.com/p/venta-poblado-del-campestre-poblado/medellin,480,3,"    El Campestre, Medellín, Antioquia, Colombia  "
101,3,https://www.lahaus.com/p/apartamento-en-la-america-santa-monica-con-3-habitaciones-101-mt2/medellin,316,3,"    Santa Mónica, Medellín, Antioquia, Colombia  "
90,3,https://www.lahaus.com/p/apartamento-en-los-colores-estadio-dos-alcobas-70261/medellin,230,3,"    Los Colores, Medellín, Antioquia, Colombia  "
84,3,https://www.lahaus.com/p/apartamento-en-la-loma-del-indio-medellin-tres-alcobas/medellin,335,3,"    Loma del Indio, Medellín, Antioquia, Colombia  "
187,4,https://www.lahaus.com/p/venta-apartamento-en-boston-con-4-alcobas-y-sala-comedor/medellin,320,4,"    Los Ángeles, Medellín, Antioquia, Colombia  "
140,3,https://www.lahaus.com/p/venta-de-apartamento-conquistadores-con-3-alcobas-sala-comedor/medellin,340,3,"    Fátima, Medellín, Antioquia, Colombia  "
99,3,https://www.lahaus.com/p/apartamento-manantial-de-los-bernal-3-alcobas/medellin,380,3,"    Loma de los Bernal, Medellín, Antioquia, Colombia  "
83,3,https://www.lahaus.com/p/apartamento-en-robledo-la-pilarica-con-3-habitaciones-83-mt2/medellin,356,3,"    La Pilarica, Medellín, Antioquia, Colombia  "
85,3,https://www.lahaus.com/p/apartamento-paraventa-codigo-1425/medellin,340,3,"    Barrio La América, Medellín, Antioquia, Colombia  "
192,4,https://www.lahaus.com/p/venta-apatamento-en-prado-centro/medellin,250,4,"    Los Ángeles, Medellín, Antioquia, Colombia  "
117,3,https://www.lahaus.com/p/apartamento-paraventa-codigo-3742/medellin,420,3,"    Los Balsos, Medellín, Antioquia, Colombia  "
133,4,https://www.lahaus.com/p/venta-apartamento-en-conquistadores-medellin/medellin,460,4,"    Conquistadores, Medellín, Antioquia, Colombia  "
127,3,https://www.lahaus.com/p/apartamento-en-venta-sector-la-colinita-guayabal-cod-19430/medellin,210,3,"    Rodeo Alto, Medellín, Antioquia, Colombia  "
75,3,https://www.lahaus.com/p/apartamento-en-robledo-altamira-con-3-habitaciones-75-mt2/medellin,275,3,"    Altamira, Medellín, Antioquia, Colombia  "
120,3,https://www.lahaus.com/p/apartamento-en-laureles-medellin-tres-alcobas-67316/medellin,470,3,"    Barrio Laureles, Medellín, Antioquia, Colombia  "
67,3,https://www.lahaus.com/p/apartamento-en-venta-rodeo-alto-109270/medellin,230,3,"    Rodeo Alto, Medellín, Antioquia, Colombia  "
168,9,https://www.lahaus.com/p/apartamentos-en-venta-belen-altavista/medellin,430,9,"    Simón Bolívar, Medellín, Antioquia, Colombia  "
108,4,https://www.lahaus.com/p/apartamento-en-laureles-medellin-tres-alcobas-64793/medellin,460,4,"    Florida Nueva, Medellín, Antioquia, Colombia  "
73,3,https://www.lahaus.com/p/camino-del-parque-95389/medellin,290,3,"    Loma de los Bernal, Medellín, Antioquia, Colombia  "
80,3,https://www.lahaus.com/p/apartamento-de-80m2-en-pilarica-park-robledo-con-tres-alcobas/medellin,368,3,"    La Pilarica, Medellín, Antioquia, Colombia  "
103,3,https://www.lahaus.com/p/apartamento-103-mt2-el-estadio-florida-nueva-3-habitaciones/medellin,455,3,"    Florida Nueva, Medellín, Antioquia, Colombia  "
60,3,https://www.lahaus.com/p/apartamento-en-la-pilarica-con-2-habitaciones-60mt2/medellin,240,3,"    La Pilarica, Medellín, Antioquia, Colombia  "
105,3,https://www.lahaus.com/p/apartamento-para-la-venta-en-medelln-el-poblado-cod-8653/medellin,435,3,"    Las Lomas, Medellín, Antioquia, Colombia  "
87,3,https://www.lahaus.com/p/apartamento-en-venta-poblado-108281/medellin,460,3,"    Ciudad del Río, Medellín, Antioquia, Colombia  "
62,3,https://www.lahaus.com/p/apartamento-en-la-pilarica-robledo-62mt-tres-alcobas/medellin,210,3,"    La Pilarica, Medellín, Antioquia, Colombia  "
140,3,https://www.lahaus.com/p/la-macarena-18912/medellin,330,3,"    San Joaquín, Medellín, Antioquia, Colombia  "
125,3,https://www.lahaus.com/p/apartamento-paraventa-codigo-7406/medellin,360,3,"    Los Colores, Medellín, Antioquia, Colombia  "
111,3,https://www.lahaus.com/p/seul-3-habitaciones/medellin,470,3,"    Simón Bolívar, Medellín, Antioquia, Colombia  "
73,3,https://www.lahaus.com/p/apartamento-en-en-calasanz-la-america-72mt-tres-alcobas-balcon/medellin,330,3,"    Calasanz, Medellín, Antioquia, Colombia  "
180,3,https://www.lahaus.com/p/vendo-apartamento-sector-belen-san-bernardo/medellin,300,3,"    Belén Centro, Medellín, Antioquia, Colombia  "
77,3,https://www.lahaus.com/p/apartamento-en-calazans-la-america-77mt-tres-alcobas-parqueadero/medellin,270,3,"    Calasanz, Medellín, Antioquia, Colombia  "
102,3,https://www.lahaus.com/p/apartamento-en-conquistadores-laureles-102mt-tres-alcobas-balcon-69437/medellin,410,3,"    Conquistadores, Medellín, Antioquia, Colombia  "
92,4,https://www.lahaus.com/p/apartamento-en-el-u-b-cedros-de-la-colina-4-habitaciones/medellin,260,4,"    Loma de los Bernal, Medellín, Antioquia, Colombia  "
156,3,https://www.lahaus.com/p/apartamento-paraventa-codigo-11759/medellin,400,3,"    El Campestre, Medellín, Antioquia, Colombia  "
78,3,https://www.lahaus.com/p/venta-de-apartamento-en-loma-de-los-bernal-93786/medellin,315,3,"    Loma de los Bernal, Medellín, Antioquia, Colombia  "
109,3,https://www.lahaus.com/p/entreaguas-105816/medellin,480,3,"    Las Lomas, Medellín, Antioquia, Colombia  "
133,3,https://www.lahaus.com/p/se-vende-apartamento-en-conquistadores-medellin-103239/medellin,490,3,"    Conquistadores, Medellín, Antioquia, Colombia  "
143,4,https://www.lahaus.com/p/apartamento-en-venta-en-medellin-el-poblado-4-alcobas/medellin,485,4,"    La Tomatera, Medellín, Antioquia, Colombia  "
115,3,https://www.lahaus.com/p/apartamento-en-laureles-la-castellana-con-3-habitaciones-115-mt2-69755/medellin,490,3,"    La Castellana, Medellín, Antioquia, Colombia  "
103,3,https://www.lahaus.com/p/apartamento-en-loma-de-los-bernal-belen-103mt-tres-alcobas-balcon/medellin,400,3,"    Loma de los Bernal, Medellín, Antioquia, Colombia  "
75,3,https://www.lahaus.com/p/apartamento-de-75m2-en-loma-de-los-bernal-belen-con-tres-habitaciones/medellin,280,3,"    Loma de los Bernal, Medellín, Antioquia, Colombia  "
155,3,https://www.lahaus.com/p/apartamento-en-alejandria-poblado-tres-alcobas-54711/medellin,500,3,"    Alejandría, Medellín, Antioquia, Colombia  "
85,3,https://www.lahaus.com/p/apartamento-en-venta-las-palmas-96614/medellin,345,3,"    San Diego, Medellín, Antioquia, Colombia  "
120,3,https://www.lahaus.com/p/trafalgar/medellin,350,3,"    Calasanz, Medellín, Antioquia, Colombia  "
90,3,https://www.lahaus.com/p/apartamento-en-venta-en-medellin-rosales/medellin,260,3,"    Rosales, Medellín, Antioquia, Colombia  "
73,3,https://www.lahaus.com/p/apartamento-en-la-palma-belen-73mt-tres-alcobas-balcon/medellin,285,3,"    Belén Centro, Medellín, Antioquia, Colombia  "
102,3,https://www.lahaus.com/p/venta-de-apartamento-en-conquistadores-medellin-109976/medellin,400,3,"    Conquistadores, Medellín, Antioquia, Colombia  "
100,3,https://www.lahaus.com/p/se-vende-apartamento-en-laureles-101190/medellin,470,3,"    Lorena, Medellín, Antioquia, Colombia  "
100,3,https://www.lahaus.com/p/se-vende-apartamento-en-belen-san-bernardo/medellin,295,3,"    Belén Centro, Medellín, Antioquia, Colombia  "
64,3,https://www.lahaus.com/p/apartamento-en-venta-belen-las-playas/medellin,262,3,"    Mota, Medellín, Antioquia, Colombia  "
94,3,https://www.lahaus.com/p/apartamento-para-la-venta-en-medellin-laureles-cod-5022/medellin,390,3,"    Los Almendros, Medellín, Antioquia, Colombia  "
178,6,https://www.lahaus.com/p/venta-casa-boston-con-6-alcobas-cocina-integral-y-2-patios/medellin,450,6,"    Boston, Medellín, Antioquia, Colombia  "
92,3,https://www.lahaus.com/p/apartamento-2-alcobas-en-venta/medellin,210,3,"    Los Ángeles, Medellín, Antioquia, Colombia  "
113,3,https://www.lahaus.com/p/se-vende-apartamento-en-santa-teresita-laureles-109705/medellin,500,3,"    Barrio Laureles, Medellín, Antioquia, Colombia  "
85,3,https://www.lahaus.com/p/vendo-apartamento-en-el-poblado-99214/medellin,310,3,"    Los Balsos, Medellín, Antioquia, Colombia  "
96,3,https://www.lahaus.com/p/apartamento-en-venta-en-belen-granada-medellin-98814/medellin,310,3,"    Belén Centro, Medellín, Antioquia, Colombia  "
87,3,https://www.lahaus.com/p/apartamento-en-villa-hermosa-la-mansion-con-3-habitaciones-87-mt2/medellin,220,3,"    La Mansión, Medellín, Antioquia, Colombia  "
81,3,https://www.lahaus.com/p/venta-apartamento-calasanz-medellin-93878/medellin,345,3,"    Calasanz, Medellín, Antioquia, Colombia  "
72,3,https://www.lahaus.com/p/apartamento-en-venta-calasanz-101582/medellin,320,3,"    Calasanz, Medellín, Antioquia, Colombia  "
96,3,https://www.lahaus.com/p/apartamento-en-el-nogal-los-almendros-belen-3-habitaciones-96m2/medellin,430,3,"    Los Almendros, Medellín, Antioquia, Colombia  "
59,3,https://www.lahaus.com/p/paraiso-de-colores/medellin,247,3,"    Los Colores, Medellín, Antioquia, Colombia  "
80,3,https://www.lahaus.com/p/se-vende-apartamento-en-pilarica-108132/medellin,363,3,"    La Pilarica, Medellín, Antioquia, Colombia  "
126,3,https://www.lahaus.com/p/venta-de-apartamento-en-laureles-93845/medellin,485,3,"    Las Acacias, Medellín, Antioquia, Colombia  "
110,3,https://www.lahaus.com/p/lindo-apartamento-en-venta-laureles-cod-13894/medellin,500,3,"    Las Acacias, Medellín, Antioquia, Colombia  "
63,3,https://www.lahaus.com/p/apartamento-en-venta-sector-rodeo-alto-belen/medellin,210,3,"    Sector Central, Medellín, Antioquia, Colombia  "
70,3,https://www.lahaus.com/p/apartamentoen-belen-fatima-con-3-habitaciones-y-garaje-70-mt2/medellin,345,3,"    Fátima, Medellín, Antioquia, Colombia  "
110,3,https://www.lahaus.com/p/apartamento-paraventa-codigo-7388/medellin,470,3,"    Belén Centro, Medellín, Antioquia, Colombia  "
107,3,https://www.lahaus.com/p/carlos-e-restrepo-58982/medellin,340,3,"    Carlos E. Restrepo, Medellín, Antioquia, Colombia  "
84,3,https://www.lahaus.com/p/los-urales-44911/medellin,300,3,"    El Tesoro, Medellín, Antioquia, Colombia  "
64,3,https://www.lahaus.com/p/se-vende-apartamento-en-belen-rincon/medellin,200,3,"    La Villa, Medellín, Antioquia, Colombia  "
78,3,https://www.lahaus.com/p/apartamento-78-mts-ubicado-en-prado-la-candelaria-3-habitaciones/medellin,240,3,"    San Antonio, Medellín, Antioquia, Colombia  "
65,3,https://www.lahaus.com/p/apartamento-en-belen-centro-belen-tres-alcobas-71745/medellin,305,3,"    Belén Centro, Medellín, Antioquia, Colombia  "
110,3,https://www.lahaus.com/p/se-vende-apartamento-en-la-nueva-villa-de-aburra/medellin,325,3,"    La Villa, Medellín, Antioquia, Colombia  "
110,3,https://www.lahaus.com/p/apartamento-en-el-estadio-florida-nueva-con-3-habitaciones-110-mt2/medellin,385,3,"    Florida Nueva, Medellín, Antioquia, Colombia  "
90,3,https://www.lahaus.com/p/apartamento-en-bolivariana-laureles-tres-alcobas-86240/medellin,380,3,"    Bolivariana, Medellín, Antioquia, Colombia  "
162,4,https://www.lahaus.com/p/el-olimpo-97283/medellin,290,4,"    Boston, Medellín, Antioquia, Colombia  "
132,3,https://www.lahaus.com/p/venta-apartamento-en-laureles-34694/medellin,290,3,"    Bolivariana, Medellín, Antioquia, Colombia  "
138,5,https://www.lahaus.com/p/casa-bifamiliar-en-venta-la-america-barrio-cristobal-cod-9550/medellin,310,5,"    Santa Mónica, Medellín, Antioquia, Colombia  "
