area,bath_rooms,link,price,rooms,zone
165,3,https://www.lahaus.com/p/apartamento-en-trianon-envigado-tres-alcobas/envigado,400,3,"    El Trianón, Envigado, Antioquia, Colombia  "
65,1,https://www.lahaus.com/p/orinoco-de-la-cuenca-11557/envigado,260,3,"    La Cuenca, Envigado, Antioquia, Colombia  "
62,2,https://www.lahaus.com/p/apartamento-en-la-cuenca-envigado-tres-alcobas-68093/envigado,260,3,"    La Cuenca, Envigado, Antioquia, Colombia  "
75,2,https://www.lahaus.com/p/apartamento-paraventa-codigo-16835/envigado,338,3,"    La Cuenca, Envigado, Antioquia, Colombia  "
98,2,https://www.lahaus.com/p/entreparques-100426/envigado,460,3,"    Loma de Cumbres, Envigado, Antioquia, Colombia  "
130,2,https://www.lahaus.com/p/apartamento-envigado-la-abadia/envigado,490,3,"    La Abadía, Envigado, Antioquia, Colombia  "
104,2,https://www.lahaus.com/p/apartamento-en-venta-en-la-sebastiana-envigado-94018/envigado,225,4,"    Las Flores, Envigado, Antioquia, Colombia  "
81,2,https://www.lahaus.com/p/apartamento-en-el-chingui-envigado-3-habitaciones-80-84m2-17321/envigado,388,3,"    El Chinguí, Envigado, Antioquia, Colombia  "
79,2,https://www.lahaus.com/p/venta-apartamento-envigado-barrio-el-senorial/envigado,370,3,"    La Cuenca, Envigado, Antioquia, Colombia  "
64,2,https://www.lahaus.com/p/apartamento-en-envigado-con-3-habitaciones-y-2-banos/envigado,275,3,"    La Cuenca, Envigado, Antioquia, Colombia  "
106,2,https://www.lahaus.com/p/portal-del-norte-109625/envigado,385,3,"    El Portal, Envigado, Antioquia, Colombia  "
77,2,https://www.lahaus.com/p/apartamento-en-las-antillas-envigado-77mt-tres-alcobas-balcon-70977/envigado,330,3,"    Las Antillas, Envigado, Antioquia, Colombia  "
116,2,https://www.lahaus.com/p/apartamento-115-9-mts2-ubicado-en-envigado-la-paz-4-habitaciones/envigado,320,4,"    La Paz, Envigado, Antioquia, Colombia  "
60,2,https://www.lahaus.com/p/apartamento-en-venta-en-envigado-el-esmeraldal-22578/envigado,220,3,"    El Esmeraldal, Envigado, Antioquia, Colombia  "
65,2,https://www.lahaus.com/p/apartamento-en-venta-la-cuenca-97749/envigado,345,3,"    La Cuenca, Envigado, Antioquia, Colombia  "
78,2,https://www.lahaus.com/p/apartamento-en-venta-sector-el-esmeraldal-envigado-cod-19599/envigado,320,3,"    La Abadía, Envigado, Antioquia, Colombia  "
107,2,https://www.lahaus.com/p/apartamento-camino-de-brujas-envigado-con-3-habitacion-107mt2/envigado,480,3,"    Loma de Las Brujas, Envigado, Antioquia, Colombia  "
135,2,https://www.lahaus.com/p/apartamento-de-135m2-en-alcala-envigado-con-cuatro-habitaciones/envigado,350,4,"    Alcalá, Envigado, Antioquia, Colombia  "
78,2,https://www.lahaus.com/p/apartamento-en-las-antillas-envigado-con-3-habitaciones-piso-6-78-mt2/envigado,358,3,"    Las Antillas, Envigado, Antioquia, Colombia  "
129,3,https://www.lahaus.com/p/alqueria-de-san-isidro-103694/envigado,450,3,"    Loma del Escobero, Envigado, Antioquia, Colombia  "
